time(ns),loop_time(hz),system_state,delta_time(s),sd_capacity(bytes),r_voltage,f_voltage,clockspeed(hz),internal_temp(°C),bmp_pres(atm),bmp_temp(°C),bmi_temp(°C),rax(m/s^2),ray(m/s^2),raz(m/s^2),wfax(m/s^2),wfay(m/s^2),wfaz(m/s^2),velx(m/s),vely(m/s),velz(m/s),posx(m),posy(m),posz(m),rgx(rad/s),rgy(rad/s),rgz(rad/s),ori_x(deg),ori_y(deg),ori_z(deg),q_w,q_x,q_y,q_z,rmagx(uT),rmagy(uT),rmagz(uT),fmagx(uT),fmagy(uT),fmagz(uT),rTDS,fTDS,r_ext_pres,f_ext_pres,r_ext_temp,f_ext_temp,dive_limit,dive_homed,dive_current_position,dive_current_position_mm,dive_target_position,dive_target_position_mm,dive_speed,dive_acceleration,dive_maxspeed,pitch_limit,pitch_homed,pitch_current_position,pitch_current_position_mm,pitch_target_position,pitch_target_position_mm,pitch_speed,pitch_acceleration,pitch_maxspeed,cap_time(ms),save_time(ms),fifo_length(bytes)
24642078962,63135,3,1.5839e-05,936695,4.834661106,4.830535698,528000000,36.08910751,0.800596062,21.33826835,29.75,-0.324115055,-0.421080224,-8.013093813,8.010869581,-0.534212878,9.625899357,2.753557395,1.137354712,126.8322649,10.84553449,-11.08807402,844.8228666,-0.057310312,0.006876492,0.000194417,177.5462565,320.0122533,61.16036771,-0.566952975,-0.36453299,0.623005573,0.396918228,161.9024969,-423.7749792,-262.2701819,162.6393345,-423.5757188,-261.7491271,5.87059542,6.558013325,3.676677174,3.501741499,32.5010489,33.65049995,false,false,36896,82.04505263,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24646192278,62107,3,1.6101e-05,936695,4.834661106,4.830535698,528000000,36.08910751,0.800596062,21.33826835,29.75,-0.365415034,-0.737114848,-9.523236536,9.532422971,-0.661793772,9.553830944,2.793897204,1.131786246,126.8709281,10.85684738,-11.08344603,845.3401998,-0.027348836,0.013401435,-0.008461121,177.5642569,320.055498,61.1612179,-0.554376444,-0.382772747,0.61905129,0.403642519,161.9024969,-423.7749792,-262.2701819,162.6393345,-423.5757188,-261.7491271,5.87059542,6.558013325,3.676677174,3.501741499,32.5010489,33.65049995,false,false,36909,82.07396053,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24650943439,62500,3,1.6e-05,936695,4.834661106,4.830548168,528000000,36.08910751,0.800596062,21.33826835,29.75,0.5638345,-1.182436364,-11.8611745,11.79863372,-1.787307328,9.770439295,2.838990392,1.126915148,126.9174622,10.87014067,-11.07811715,845.9387913,0.0340389,-0.001912208,-0.001137204,177.5793127,320.1007781,61.16196042,-0.541371364,-0.40038651200000003,0.614021644,0.411807125,161.9024969,-423.7749792,-262.2701819,162.6393345,-423.5757188,-261.7491271,7.039383015,6.557701898,3.310838673,3.501717366,32.68459484,33.64730274,false,false,36921,82.10064474,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24655094361,62944,3,1.5887e-05,936695,4.834661106,4.830548168,528000000,36.08910751,0.800596062,21.33826835,29.75,0.184054256,-0.940921268,-8.400954489,8.391629155,-1.032603049,9.708846959,2.880423806,1.12256167,126.9565426,10.88192209,-11.07349052,846.4611461,-0.012434679,0.005145384,0.008849954,177.5926877,320.1422335,61.16498743,-0.529603326,-0.416778947,0.608695421,0.41869501,161.9024969,-423.7749792,-262.2701819,162.6393345,-423.5757188,-261.7491271,7.039383015,6.557701898,3.310838673,3.501717366,32.68459484,33.64730274,false,false,36933,82.12732895,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24659205418,62196,3,1.6078e-05,936695,4.89267704,4.830647447,528000000,36.08910751,0.800596062,21.33826835,29.75,-0.200215117,-0.186747733,-8.619126119,8.584697168,-0.438541008,10.49566818,2.924901878,1.117104605,126.9976751,10.89376649,-11.06892686,846.9789013,-0.027881484,0.00927341,0.007252009,177.6105303,320.1852817,61.16483254,-0.515415423,-0.433461449,0.604530697,0.42544183,161.9024969,-423.7749792,-262.2701819,162.6393345,-423.5757188,-261.7491271,5.871174376,6.557394887,3.683993944,3.501704473,32.86861493,33.64469284,false,false,36946,82.15623684,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24663965778,62480,3,1.6005e-05,936695,4.89267704,4.830647447,528000000,36.08910751,0.800596062,21.33826835,29.75,0.343867219,-1.499368814,-11.12046834,11.14212239,-1.3726792,9.80118423,2.972829714,1.111319196,127.0458665,10.90770258,-11.06366155,847.5790214,-0.014964759,0.000617872,-0.018980928,177.6270201,320.2333826,61.16989494,-0.500890814,-0.45230715,0.597817488,0.432597835,161.9024969,-423.7749792,-262.2701819,162.6393345,-423.5757188,-261.7491271,5.871174376,6.557394887,3.683993944,3.501704473,32.86861493,33.64469284,false,false,36958,82.18292105,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24667217609,61139,3,1.6356e-05,936695,4.89267704,4.830647447,528000000,36.08910751,0.800613264,21.33714765,29.75,0.609623608,-1.129464652,-11.34402693,11.29486406,-1.567968225,10.35586356,3.003723473,1.10824527,127.078432,10.91733863,-11.06008496,847.9884747,0.030709847,-0.009502449,0.010181575,177.6386331,320.2656975,61.16883476,-0.489751639,-0.463481471,0.594315155,0.438312395,161.9024969,-423.7749792,-262.2701819,162.6393345,-423.5757188,-261.7491271,5.871174376,6.557394887,3.683993944,3.501704473,32.86861493,33.64469284,false,false,36968,82.20515789,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24672233410,61300,3,1.6313e-05,936695,4.834661106,4.836759018,528000000,36.08910751,0.800613264,21.33714765,29.75,0.726340941,-1.212962436,-10.79006851,10.74701108,-1.623935703,10.34409987,3.054710237,1.102958546,127.1302195,10.93245573,-11.0545795,848.621844,0.016594663,-0.004974937,-0.006463689,177.6535003,320.3184763,61.17230378,-0.473175382,-0.481795552,0.586295835,0.447476589,161.9024969,-423.7749792,-262.2701819,162.6393345,-423.5757188,-261.7491271,7.050735117,6.539545955,3.303521903,3.500233743,33.42359896,33.55241565,false,false,36980,82.23184211,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24676994475,62928,3,1.5891e-05,936695,4.834661106,4.836759018,528000000,36.08910751,0.800613264,21.33714765,29.75,0.135571671,-0.001795651,-9.073425891,8.905479889,-0.798059384,11.35600664,3.103848615,1.097313217,127.1801755,10.94702063,-11.04938484,849.2226795,-0.031343699,0.010338707,0.022166166,177.6711474,320.3675327,61.17387871,-0.455968895,-0.498678911,0.579865894,0.455156299,161.9024969,-423.7749792,-262.2701819,162.6393345,-423.5757188,-261.7491271,7.050735117,6.539545955,3.303521903,3.500233743,33.42359896,33.55241565,false,false,36992,82.25852632,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24681151121,62270,3,1.6059e-05,936695,4.815322462,4.836723708,528000000,36.08910751,0.800613264,21.33714765,29.75,0.658106192,-1.933018597,-11.01452492,11.08612219,-1.59774816,9.99229439,3.144719318,1.093179914,127.2256694,10.95990283,-11.04486973,849.7470152,0.005409045,-0.007238693,-0.038555759,177.688487,320.4110426,61.17621771,-0.440063544,-0.513805727,0.57415268,0.461190256,161.9024969,-423.7749792,-262.2701819,162.6393345,-423.5757188,-261.7491271,8.219436554,6.542833316,3.669360404,3.500192356,32.5010489,33.55064497,false,false,37004,82.28521053,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24685290950,61644,3,1.6222e-05,936695,4.815322462,4.836723708,528000000,36.08910751,0.800613264,21.33714765,29.75,0.879869125,-0.611419259,-10.68951204,10.48704552,-1.777500001,11.31515577,3.183233959,1.090458088,127.268765,10.97289954,-11.04038978,850.2693224,0.018192608,-0.00643972,0.035482378,177.6993389,320.4525294,61.17741181,-0.425773306,-0.526256112,0.567509972,0.468725963,161.9024969,-423.7749792,-262.2701819,162.6393345,-423.5757188,-261.7491271,8.219436554,6.542833316,3.669360404,3.500192356,32.5010489,33.55064497,false,false,37017,82.31411842,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24690056375,62617,3,1.597e-05,936695,4.660613306,4.836427374,528000000,36.08910751,0.800613264,21.33714765,29.75,-0.388758501,-0.902314766,-8.531139206,8.528493539,-0.362784513,10.74395796,3.231343293,1.085628744,127.3212333,10.98810552,-11.035242,850.872169,-0.040398723,0.008074951,-0.008461121,177.7124024,320.5002468,61.1792702,-0.408936341,-0.540362446,0.559682278,0.477006544,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,8.219760574,6.547864745,3.603509474,3.500601176,33.05311701,33.54832377,false,false,37028,82.33857895,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24694202734,63363,3,1.5782e-05,936695,4.660613306,4.836427374,528000000,36.08910751,0.800613264,21.33714765,29.75,0,-0.227149886,-9.305064906,9.068456055,-0.940496602,11.68117398,3.273104972,1.080637726,127.3673013,11.00148159,-11.0307912,851.3956192,-0.029079943,-0.00643972,0.008050982,177.7282891,320.5457614,61.17903587,-0.391093946,-0.553443286,0.55340778,0.484237424,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,8.219760574,6.547864745,3.603509474,3.500601176,33.05311701,33.54832377,false,false,37041,82.36748684,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24698270867,61474,3,1.6267e-05,936695,4.660613306,4.836427374,528000000,36.08910751,0.800613264,21.33714765,29.75,0.746093105,-2.303820585,-11.11418356,11.24794508,-1.671548685,10.08752891,3.311300989,1.0762623,127.4139845,11.01476658,-11.02644096,851.9095405,0.011135016,-0.011100394,-0.041485326,177.738994,320.5873072,61.18349485,-0.376691207,-0.565479815,0.545309858,0.490890489,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,8.219760574,6.547864745,3.603509474,3.500601176,33.05311701,33.54832377,false,false,37054,82.39639474,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24703036920,62731,3,1.5941e-05,936695,4.873338395,4.827043267,528000000,36.08910751,0.800613264,21.33714765,29.75,0.18315643,-0.339378091,-9.256582321,8.958447212,-1.277938462,11.79298901,3.359042382,1.070393472,127.4646832,11.03056503,-11.02136569,852.5125501,0.004743235,0.00487906,0.056921479,177.7607698,320.6336361,61.18250717,-0.356026857,-0.578554517,0.540226987,0.496663217,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,5.886247133,6.616117812,3.596192704,3.514011563,33.23810901,33.49391055,false,false,37066,82.42307895,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24707186130,63383,3,1.5777e-05,936695,4.873338395,4.827043267,528000000,36.08910751,0.800613264,21.33714765,29.75,-0.169689045,-0.902314766,-9.911097211,9.733542454,-1.015804805,11.6228446,3.402310914,1.062770196,127.5134237,11.04447991,-11.01698145,853.0369612,-0.051184855,-0.00457545,-0.028568601,177.775379,320.6764095,61.18348256,-0.338654213,-0.58959373,0.533514942,0.503045092,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,5.886247133,6.616117812,3.596192704,3.514011563,33.23810901,33.49391055,false,false,37078,82.44976316,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24711294649,61751,3,1.6194e-05,936695,4.834661106,4.827123851,528000000,36.08910751,0.800613264,21.33714765,29.75,0.560243198,-1.39522104,-11.57925725,11.38255229,-1.944544706,11.53738512,3.440416559,1.058010127,127.5602998,11.05842654,-11.01265868,853.5567206,-0.004444951,-0.015361582,-0.004998906,177.7889686,320.722756,61.18563102,-0.320461275,-0.600914269,0.525195123,0.510271198,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,8.227412242,6.617435276,3.552292084,3.514191617,33.5165332,33.49356202,false,false,37090,82.47644737,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24716046912,62523,3,1.5994e-05,936695,4.834661106,4.827123851,528000000,36.08910751,0.800613264,21.33714765,29.75,0.623090992,-0.659004018,-9.528623489,9.172913006,-1.983190027,11.68847243,3.482670925,1.051652111,127.6151966,11.07476762,-11.00768599,854.1584445,0.014996718,0.000884196,0.010048413,177.801418,320.7702079,61.18688985,-0.301744714,-0.611451495,0.516400399,0.518080905,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,8.227412242,6.617435276,3.552292084,3.514191617,33.5165332,33.49356202,false,false,37102,82.50313158,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24720208460,63311,3,1.5795e-05,936695,4.71862924,4.826971404,528000000,36.08910751,0.800613264,21.33714765,29.75,-0.48572367,-0.603338828,-9.024943307,8.732517581,-0.957917327,12.01445832,3.524245464,1.04553935,127.6648264,11.0892402,-11.00336197,854.6852454,-0.051051693,0.018594758,0.008317306,177.8101248,320.8123323,61.18995573,-0.286140079,-0.620488148,0.507218226,0.525212323,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,8.227422166,6.622297474,3.530341774,3.514273537,33.42359896,33.49349106,false,false,37114,82.52981579,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24724304295,61402,3,1.6286e-05,936695,4.71862924,4.826971404,528000000,36.08910751,0.800613264,21.33714765,29.75,-0.202010768,-0.409408491,-8.470087063,8.071907661,-1.343999871,12.0400558,3.564286175,1.038026402,127.712727,11.10363713,-10.99913199,855.203806,-0.04585837,0.00740914,-0.002069339,177.8291699,320.8562307,61.18910025,-0.265482816,-0.629766101,0.501387799,0.530588171,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,8.227422166,6.622297474,3.530341774,3.514273537,33.42359896,33.49349106,false,false,37127,82.55872368,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24729054818,62984,3,1.5877e-05,936695,4.71862924,4.826971404,528000000,36.08910751,0.800613264,21.33714765,29.75,0.291793332,-1.301847174,-11.71303327,11.33775692,-2.263063765,12.11060725,3.60730323,1.029254595,127.7693998,11.12054514,-10.99425805,855.8060704,0.010602368,-0.016160555,-0.017249821,177.8434207,320.9038364,61.19165728,-0.245743221,-0.639189955,0.492131879,0.537450169,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,8.227422166,6.622297474,3.530341774,3.514273537,33.42359896,33.49349106,false,false,37139,82.58540789,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24733216829,62586,3,1.5978e-05,936695,4.853999751,4.825723976,528000000,36.08910751,0.800613264,21.33714765,29.75,0.615010562,-1.00017776,-9.422680064,9.055633357,-2.267183584,11.54456724,3.645719117,1.02226232,127.8180371,11.13552417,-10.99002476,856.3335658,0.007140153,-0.006706044,0.010314738,177.8537157,320.9473513,61.19486958,-0.228620263,-0.647139606,0.48249236,0.544191353,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,5.886361207,6.635631609,3.515708234,3.514542047,33.5165332,33.49277234,false,false,37151,82.61209211,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24737328607,61538,3,1.625e-05,936695,4.853999751,4.825723976,528000000,36.08910751,0.800613264,21.33714765,29.75,0.340275917,-0.547673639,-8.514978345,8.022600752,-2.141765399,11.79931465,3.686745677,1.013429332,127.8684673,11.15048116,-10.98587797,856.854745,-0.017761163,0.012336139,0.004721929,177.8668902,320.9909611,61.19610083,-0.209825845,-0.654430353,0.474102052,0.550382842,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,5.886361207,6.635631609,3.515708234,3.514542047,33.5165332,33.49277234,false,false,37164,82.641,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24742100085,62976,3,1.5879e-05,936695,4.757306529,4.825664342,528000000,36.08910751,0.800613264,21.33714765,29.75,-0.368108511,-1.037886437,-10.14094057,9.696281382,-1.882286634,12.35414881,3.733830286,1.002345342,127.9254367,11.16806349,-10.98110644,857.4606171,-0.052915962,0.007275978,-0.004865744,177.8831051,321.0381176,61.19948554,-0.189229896,-0.662362897,0.464750678,0.556304096,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,4.712879292,6.631662091,3.493757924,3.514512903,33.88955588,33.49339709,false,false,37176,82.66768421,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24746247234,63067,3,1.5856e-05,936695,4.757306529,4.825664342,528000000,36.08910751,0.800613264,21.33714765,29.75,-0.052971713,-0.918475627,-10.80802502,10.17815179,-2.579483264,12.52887082,3.772785812,0.991549625,127.9757352,11.18349859,-10.97700854,857.9866618,0.013798259,-0.001912208,-0.001004042,177.8985903,321.0799277,61.19968325,-0.169658205,-0.668260206,0.457580931,0.561483822,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,4.712879292,6.631662091,3.493757924,3.514512903,33.88955588,33.49339709,false,false,37188,82.69436842,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24750388742,62754,3,1.5935e-05,936695,4.89267704,4.825662325,528000000,36.08910751,0.800588549,21.33938905,29.75,0.706588777,-1.190516795,-10.49288822,9.933254672,-3.078974467,11.77313946,3.811317746,0.981134947,128.0256211,11.1991125,-10.97295175,858.5133681,0.017393636,0.001683169,0.009249441,177.9104544,321.1208489,61.20253047,-0.152218775,-0.673838843,0.448645983,0.566998625,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,8.227386322,6.631177607,3.486441154,3.514439679,33.33079124,33.49374735,false,false,37199,82.71882895,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24754358916,61942,3,1.6144e-05,936695,4.89267704,4.825662325,528000000,36.08910751,0.800588549,21.33938905,29.75,0.548571464,-0.538695382,-9.350854013,8.580091726,-3.116949192,11.97358323,3.849519672,0.970354468,128.0736055,11.21421028,-10.96911206,859.0176958,-0.011103057,0.00487906,0.010581062,177.9239251,321.1601215,61.20369836,-0.134234651,-0.678518781,0.44108646,0.571870665,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,8.227386322,6.631177607,3.486441154,3.514439679,33.33079124,33.49374735,false,false,37211,82.74551316,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24759114204,62727,3,1.5942e-05,936695,4.89267704,4.825662325,528000000,36.08910751,0.800588549,21.33938905,29.75,-0.237923794,-1.071105985,-9.443330054,8.881724911,-2.426164561,12.17484298,3.895235542,0.955677054,128.1311322,11.23249479,-10.96457203,859.6222719,-0.0439941,0.0039469250000000004,-0.020578874,177.9408023,321.2096352,61.20815088,-0.112322531,-0.684360956,0.430379219,0.577760728,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,8.227386322,6.631177607,3.486441154,3.514439679,33.33079124,33.49374735,false,false,37223,82.77219737,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24763263085,62857,3,1.5909e-05,936695,4.89267704,4.827707654,528000000,36.08910751,0.800588549,21.33938905,29.75,0.243310748,-0.960673432,-11.39699864,10.47038628,-3.729928179,12.51432584,3.934042916,0.942164455,128.1803669,11.24860724,-10.96066806,860.149626,0.010868692,-0.003643316,0.002591335,177.9572734,321.2496732,61.2090435,-0.092762334,-0.688054854,0.423363437,0.582012944,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,5.886477874,6.64417189,3.508391464,3.513920115,33.5165332,33.49160831,false,false,37235,82.79888158,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24767374492,62173,3,1.6084e-05,936695,4.89267704,4.827707654,528000000,36.08910751,0.800588549,21.33938905,29.75,0.492906275,-1.270423277,-11.40058994,10.59034672,-3.818123251,12.06412619,3.968925948,0.928806915,128.230094,11.26472232,-10.95685696,860.6722338,0.034305225,0.001416845,-0.014852903,177.9652398,321.2919869,61.21383698,-0.076398709,-0.691793814,0.411764945,0.588246705,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,5.886477874,6.64417189,3.508391464,3.513920115,33.5165332,33.49160831,false,false,37248,82.82778947,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24772141742,62250,3,1.6064e-05,936695,4.950692973,4.827991063,528000000,36.08910751,0.800588549,21.33938905,29.75,0.523432347,-0.75327571,-8.904634671,8.096132303,-3.390747432,11.56416875,4.012308741,0.913115188,128.2866201,11.28362597,-10.95250277,861.2792793,0.013798259,0.009007086,0.01484225,177.9824346,321.3376984,61.21695434,-0.05509809,-0.695111135,0.402343889,0.593215058,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,4.71306184,6.6401175629999996,3.508391464,3.513903442,33.14555127,33.49112408,false,false,37260,82.85447368,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24776291242,63195,3,1.5824e-05,936695,4.950692973,4.827991063,528000000,36.08910751,0.800588549,21.33938905,29.75,0.023343467,-0.676960531,-8.498817483,7.669257829,-3.127914868,11.8282205,4.049504947,0.897765736,128.3365844,11.30021778,-10.94878308,861.8071077,-0.053049124,-0.008037665,-0.005531554,177.9968021,321.3815741,61.21899388,-0.035066691999999997,-0.697391582,0.392898112,0.598369771,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,4.71306184,6.6401175629999996,3.508391464,3.513903442,33.14555127,33.49112408,false,false,37272,82.88115789,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24780434270,62691,3,1.5951e-05,936695,4.912015684,4.828299416,528000000,36.08910751,0.800588549,21.33938905,29.75,-0.323217229,-1.066616857,-10.36270351,9.401973019,-3.674857042,12.39997184,4.088910782,0.881479596,128.3853897,11.316944640000001,-10.94513085,862.3345564,-0.002048033,0.004080087,-0.006330527,178.0157548,321.4239749,61.2212671,-0.014002239,-0.699106707,0.385098107,0.602289961,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,5.886602042,6.636119225,3.501074694,3.513876085,33.33079124,33.49036948,false,false,37285,82.91006579,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24784402691,61394,3,1.6288e-05,936695,4.912015684,4.828299416,528000000,36.08910751,0.800588549,21.33938905,29.75,0.107739076,-1.251568938,-11.45984644,10.36343287,-4.462342039,12.17142656,4.12175493,0.865929494,128.4324287,11.33310836,-10.94169226,862.840035,0.023785417,0.001017359,-0.006596851,178.0290012,321.4636122,61.22318013,0.004201569,-0.700065567,0.376464699,0.606765918,162.9694372,-424.1111304,-261.9632666,162.6387132,-423.5768409,-261.7502501,5.886602042,6.636119225,3.501074694,3.513876085,33.33079124,33.49036948,false,false,37297,82.93675,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24789165090,62774,3,1.593e-05,936695,4.912015684,4.828299416,528000000,36.08910751,0.800588549,21.33938905,29.75,0.720056161,-0.991199504,-10.28818398,9.140281298,-4.627905704,11.3509853,4.162965068,0.847818276,128.4876296,11.35272124,-10.93764265,863.4478526,0.035770008,-0.005108099,0.01550806,178.0476151,321.5099998,61.22533513,0.026613214,-0.700485396,0.367248667,0.611343082,163.1009833,-423.6288306,-261.3494055,162.6830431,-423.609615,-261.7397501,5.886602042,6.636119225,3.501074694,3.513876085,33.33079124,33.49036948,false,false,37309,82.96343421,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24793308130,63187,3,1.5826e-05,936695,4.970031617,4.831632591,528000000,36.08910751,0.800588549,21.33938905,29.75,-0.045789108,-0.467767157,-8.410830571,7.254462848,-3.862757587,11.6544307,4.198025955,0.829762187,128.5366805,11.36991154,-10.93420194,863.9759255,-0.041597182,0.004745898,-0.004466257,178.0596097,321.5530706,61.22856552,0.045166877,-0.700532972,0.356559233,0.616505491,163.1009833,-423.6288306,-261.3494055,162.6830431,-423.609615,-261.7397501,4.713170364,6.596607768,3.501074694,3.513497557,33.60959498,33.48977288,false,false,37321,82.99011842,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24797422486,61330,3,1.6305e-05,936695,4.970031617,4.831632591,528000000,36.08910751,0.800588549,21.33938905,29.75,-0.336684614,-0.686836613,-9.246706239,8.00833744,-4.178853524,11.92555494,4.234807348,0.811195899,128.5840195,11.38711844,-10.93085893,864.5003568,-0.038134967,0.005944357,0.008450468,178.0769829,321.595898,61.23250308,0.065251526,-0.699968625,0.347278125,0.620631989,163.1009833,-423.6288306,-261.3494055,162.6830431,-423.609615,-261.7397501,4.713170364,6.596607768,3.501074694,3.513497557,33.60959498,33.48977288,false,false,37334,83.01902632,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24802186507,63127,3,1.5841e-05,936695,4.89267704,4.831932967,528000000,36.08910751,0.800588549,21.33938905,29.75,-0.130184717,-1.3727754,-10.02691672,8.941096775,-4.409013344,11.55518823,4.275701528,0.788471116,128.6383401,11.40724887,-10.92707942,865.1086532,0.003677938,-0.00457545,-0.025772196,178.0988319,321.6448146,61.23428528,0.089655804,-0.697955225,0.338180468,0.624863435,163.1009833,-423.6288306,-261.3494055,162.6830431,-423.609615,-261.7397501,5.886667753,6.592701961,3.442540534,3.513371981,33.33079124,33.4897139,false,false,37346,83.04571053,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24806330606,62984,3,1.5877e-05,936695,4.89267704,4.831932967,528000000,36.08910751,0.800588549,21.33938905,29.75,0.521636695,-0.945410396,-11.10610313,9.493250856,-5.718847168,11.10434778,4.310581802,0.769522206,128.6846562,11.42489109,-10.92388118,865.6371906,0.037234791,-0.02028858,0.018837113,178.1127604,321.6883338,61.23680358,0.109065507,-0.695869218,0.327972584,0.629527386,163.1009833,-423.6288306,-261.3494055,162.6830431,-423.609615,-261.7397501,5.886667753,6.592701961,3.442540534,3.513371981,33.33079124,33.4897139,false,false,37358,83.07239474,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24810478443,63311,3,1.5795e-05,936695,4.873338395,4.832084719,528000000,36.08910751,0.800588549,21.33938905,29.75,0.104147774,-0.559345372,-8.491634878,7.116797331,-4.522168448,10.96095493,4.345813807,0.748041827,128.7313266,11.44270829,-10.92076623,866.166685,-0.026416701,0.012336139,0.009515765,178.1247284,321.7315607,61.23899322,0.127700781,-0.693272093,0.3172796,0.634350038,163.1009833,-423.6288306,-261.3494055,162.6830431,-423.609615,-261.7397501,5.886715083,6.590604283,3.471807614,3.513205008,33.33079124,33.48924171,false,false,37371,83.10130263,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
24814441873,61511,3,1.6257e-05,936695,4.873338395,4.832084719,528000000,36.08910751,0.800588549,21.33938905,29.75,-0.299873763,-0.536899731,-8.971971594,7.40095024,-4.889350981,11.28793299,4.381853256,0.72658437,128.7746293,11.45987258,-10.91787158,866.6729126,-0.033474293,0.00993922,0.003656632,178.1433972,321.7705424,61.24044325,0.147302326,-0.689800835,0.31026585,0.637347578,163.1009833,-423.6288306,-261.3494055,162.6830431,-423.609615,-261.7397501,5.886715083,6.590604283,3.471807614,3.513205008,33.33079124,33.48924171,false,false,37383,83.12798684,76000,169,7000,6000,7000,false,false,0,0,0,0,0,0,0,0,0,0,
